Wavelength,Intensity
350,0.0
351,0.0
352,0.0
353,0.0
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.0
367,0.0
368,0.0
369,0.0
370,0.0
371,0.0
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.019385431571046295
391,0.020617131833583567
392,0.021848832096120843
393,0.023080532358658118
394,0.024312232621195393
395,0.02554393288373267
396,0.02677563314626994
397,0.028007333408807216
398,0.02923903367134449
399,0.030470733933881767
400,0.03170243419641904
401,0.032934134458956314
402,0.03416583472149359
403,0.035397534984030865
404,0.03662923524656814
405,0.037860935509105416
406,0.03909263577164269
407,0.04032433603417997
408,0.04155603629671724
409,0.04278773655925451
410,0.04401943682179179
411,0.04640871355432262
412,0.04892798504945184
413,0.051447256544581044
414,0.05396652803971025
415,0.05648579953483946
416,0.059005071029968666
417,0.06152434252509788
418,0.0640436140202271
419,0.06656288551535629
420,0.0690821570104855
421,0.07160142850561473
422,0.07412070000074393
423,0.07811833891548642
424,0.08233235165433996
425,0.0865463643931935
426,0.09076037713204704
427,0.09497438987090058
428,0.09918840260975412
429,0.10266065751648168
430,0.10602622155380144
431,0.10939178559112121
432,0.11275734962844099
433,0.11612291366576075
434,0.11948847770308052
435,0.1228540417404003
436,0.12621960577772007
437,0.1295851698150398
438,0.13295073385235961
439,0.13631629788967936
440,0.13968186192699916
441,0.1430474259643189
442,0.14641299000163865
443,0.14977855403895834
444,0.153144118076278
445,0.1565096821135977
446,0.15987524615091736
447,0.16324081018823705
448,0.1666063742255567
449,0.1699719382628764
450,0.1733375023001961
451,0.17670306633751576
452,0.18006863037483545
453,0.18926507806371817
454,0.1968541401047045
455,0.19988092884665093
456,0.2029077175885974
457,0.20593450633054383
458,0.20896129507249028
459,0.2119880838144367
460,0.21501487255638313
461,0.2180416612983296
462,0.22106845004027603
463,0.22409523878222248
464,0.2271220275241689
465,0.23014881626611533
466,0.2331756050080618
467,0.23620239375000823
468,0.23922918249195468
469,0.24295558922962437
470,0.24802021507996452
471,0.2530848409303047
472,0.25814946678064493
473,0.26321409263098505
474,0.26827871848132523
475,0.2733433443316654
476,0.27840797018200564
477,0.2834725960323458
478,0.28853722188268593
479,0.2936018477330261
480,0.29866647358336634
481,0.30509702404880645
482,0.3139302718682008
483,0.3227635196875953
484,0.33159676750698974
485,0.3404300153263842
486,0.34926326314577866
487,0.3580965109651731
488,0.3669297587845675
489,0.37861787269971275
490,0.3905663263079602
491,0.40251477991620765
492,0.4144632335244551
493,0.4264116871327025
494,0.43841429837704565
495,0.4546271925012824
496,0.4709505820386799
497,0.4872739715760774
498,0.503597361113475
499,0.5199207506508724
500,0.5418455480300461
501,0.6165047029596261
502,0.6850864231788029
503,0.736915731495485
504,0.7636713650922071
505,0.7904269986889292
506,0.8171826322856515
507,0.8451629204970396
508,0.9411305177517615
509,1.0402524794142733
510,1.1407072899098958
511,1.181714092631031
512,1.1292329737498603
513,1.1987360040528923
514,1.2682390343559242
515,1.3377420646589562
516,1.4072450949619881
517,1.3470881667050612
518,1.4115066852235783
519,1.4759252037420951
520,1.5403437222606122
521,1.6047622407791293
522,1.6691807592976462
523,1.6162070928081926
524,1.6493157229694548
525,1.6824243531307173
526,1.7155329832919797
527,1.7486416134532419
528,1.7817502436145043
529,1.8148588737757667
530,1.8403145654442243
531,1.8526979739978455
532,1.8650813825514667
533,1.8774647911050881
534,1.8898481996587093
535,1.9022316082123305
536,1.914615016765952
537,1.9269984253195729
538,1.939381833873194
539,1.9517652424268155
540,1.9641486509804367
541,1.9765320595340579
542,1.9804769561656612
543,1.9765787458748334
544,1.9726805355840058
545,1.968782325293178
546,1.9648841150023504
547,1.9609859047115226
548,1.9570876944206947
549,1.9531894841298671
550,1.9492912738390393
551,1.9453930635482117
552,1.941494853257384
553,1.937596642966556
554,1.9336984326757285
555,1.9298002223849007
556,1.925902012094073
557,1.9220038018032453
558,1.9181055915124177
559,1.9142073812215898
560,1.907751359711732
561,1.895396908365976
562,1.8830424570202202
563,1.8706880056744646
564,1.8583335543287087
565,1.845979102982953
566,1.8333397463606862
567,1.8191057799417487
568,1.804871813522811
569,1.7906378471038737
570,1.776403880684936
571,1.7644339596301546
572,1.754512097618517
573,1.7445902356068792
574,1.7346683735952417
575,1.724746511583604
576,1.7148246495719663
577,1.7049027875603289
578,1.6949809255486912
579,1.6850590635370535
580,1.6751372015254158
581,1.665215339513778
582,1.6552934775021406
583,1.5702244488861639
584,1.5581393895103006
585,1.5460543301344376
586,1.5339692707585746
587,1.5218842113827113
588,1.5097991520068486
589,1.4977140926309853
590,1.485629033255122
591,1.473543973879259
592,1.461454578631493
593,1.4477706122145249
594,1.4339652907800513
595,1.4201599693455775
596,1.406354647911104
597,1.3925493264766302
598,1.3787440050421569
599,1.3649386836076831
600,1.3488884891593278
601,1.3251575425903017
602,1.3014265960212752
603,1.277695649452249
604,1.2539647028832228
605,1.2266834968177807
606,1.1962648172686667
607,1.165846137719553
608,1.1425130969869284
609,1.131372669689687
610,1.120232242392446
611,1.1090918150952047
612,1.0979513877979636
613,1.0868109605007221
614,1.075670533203481
615,1.0645301059062398
616,1.0533896786089985
617,1.0422492513117574
618,1.031108824014516
619,1.0199683967172748
620,0.9522568840511321
621,0.8951406594046803
622,0.8861502919412483
623,0.8771599244778164
624,0.8681695570143844
625,0.8591791895509524
626,0.8501888220875204
627,0.8411984546240885
628,0.8322080871606565
629,0.8232177196972246
630,0.8142273522337926
631,0.8049530845999698
632,0.7946696912647903
633,0.7843862979296107
634,0.7741029045944311
635,0.7638195112592515
636,0.7535361179240719
637,0.7432527245888924
638,0.7329693312537128
639,0.7226859379185331
640,0.7124025445833536
641,0.702119151248174
642,0.6918357579129945
643,0.6815523645778149
644,0.6712689712426353
645,0.6587441709169356
646,0.6431743316091483
647,0.6276044923013608
648,0.6120346529935735
649,0.5964648136857862
650,0.5808949743779988
651,0.5653251350702114
652,0.549755295762424
653,0.5341854564546366
654,0.5186156171468492
655,0.5030457778390619
656,0.48747593853127447
657,0.47227319068107343
658,0.46271326091487813
659,0.4531533311486828
660,0.44359340138248754
661,0.4340334716162922
662,0.4244735418500969
663,0.4149136120839016
664,0.40535368231770624
665,0.3957937525515109
666,0.38623382278531565
667,0.37667389301912035
668,0.367113963252925
669,0.35755403348672965
670,0.34799410372053435
671,0.3387490089378861
672,0.3303103207609565
673,0.32187163258402696
674,0.3134329444070974
675,0.30499425623016785
676,0.29655556805323824
677,0.2881168798763087
678,0.2796781916993792
679,0.2712395035224496
680,0.26280081534552
681,0.2543621271685904
682,0.2459234389916609
683,0.23748475081473133
684,0.22904606263780175
685,0.22060737446087217
686,0.21216868628394261
687,0.20372999810701306
688,0.19835067620098573
689,0.19646196262151797
690,0.19457324904205026
691,0.19268453546258252
692,0.19079582188311478
693,0.18890710830364704
694,0.1870183947241793
695,0.18512968114471157
696,0.18324096756524383
697,0.1813522539857761
698,0.17946354040630835
699,0.17757482682684064
700,0.17568611324737288
701,0.17379739966790517
702,0.1719086860884374
703,0.1700199725089697
704,0.16813125892950195
705,0.16624254535003422
706,0.16435383177056648
707,0.16246511819109877
708,0.160576404611631
709,0.1586876910321633
710,0.15679897745269555
711,0.15491026387322782
712,0.15304185854022329
713,0.1512333520341056
714,0.1494248455279879
715,0.14761633902187019
716,0.1458078325157525
717,0.14399932600963478
718,0.14219081950351709
719,0.14038231299739937
720,0.13857380649128168
721,0.13676529998516399
722,0.13495679347904627
723,0.13314828697292855
724,0.13133978046681086
725,0.12953127396069317
726,0.12772276745457545
727,0.12591426094845776
728,0.12410575444234005
729,0.12229724793622233
730,0.12048874143010464
731,0.11868023492398694
732,0.11717777530053945
733,0.1158952982620764
734,0.11461282122361334
735,0.11333034418515028
736,0.11204786714668723
737,0.11076539010822417
738,0.10948291306976111
739,0.10820043603129804
740,0.10691795899283499
741,0.10563548195437193
742,0.10435300491590888
743,0.10307052787744582
744,0.10178805083898276
745,0.1005055738005197
746,0.09922309676205665
747,0.0979406197235936
748,0.09665814268513054
749,0.09537566564666748
750,0.09409318860820443
751,0.09281071156974136
752,0.0915282345312783
753,0.09024575749281524
754,0.08896328045435219
755,0.08768080341588913
756,0.08639832637742606
757,0.085115849338963
758,0.08383337230049995
759,0.08255089526203689
760,0.08126841822357384
761,0.07998594118511078
762,0.07870346414664772
763,0.07742098710818467
764,0.07627067785985402
765,0.0751473978823196
766,0.07402411790478518
767,0.07290083792725074
768,0.07177755794971633
769,0.0706542779721819
770,0.06953099799464749
771,0.06840771801711307
772,0.06728443803957865
773,0.06616115806204423
774,0.0650378780845098
775,0.06391459810697538
776,0.06279131812944096
777,0.06166803815190653
778,0.06054475817437212
779,0.05942147819683769
780,0.05829819821930327
781,0.057174918241768846
782,0.05605163826423442
783,0.05492835828670001
784,0.05380507830916558
785,0.05268179833163116
786,0.051558518354096736
787,0.050435238376562316
788,0.0493119583990279
789,0.04818867842149347
790,0.04706539844395905
791,0.045942118466424625
792,0.044818838488890206
793,0.043695558511355787
794,0.04257227853382137
795,0.04144899855628694
796,0.04032571857875252
797,0.039202438601218095
798,0.038079158623683676
799,0.03695587864614926
800,0.036448269846174816
801,0.0364415187913225
802,0.03643476773647018
803,0.03642801668161787
804,0.036421265626765544
805,0.03641451457191323
806,0.03640776351706091
807,0.036401012462208594
808,0.03639426140735628
809,0.036387510352503954
810,0.036380759297651645
811,0.03637400824279932
812,0.036367257187947005
813,0.03636050613309468
814,0.036353755078242365
815,0.03634700402339005
816,0.03634025296853773
817,0.036333501913685416
818,0.03632675085883309
819,0.036319999803980776
820,0.03631324874912846
821,0.036306497694276144
822,0.03629974663942383
823,0.036292995584571504
824,0.03628624452971919
825,0.03627949347486687
826,0.036272742420014555
827,0.03626599136516223
828,0.036259240310309915
829,0.036252489255457605
830,0.03624573820060528
831,0.036238987145752966
832,0.03623223609090064
833,0.03622548503604833
834,0.03621873398119601
835,0.03696709246198048
836,0.03785628180342605
837,0.03874547114487162
838,0.03963466048631719
839,0.040523849827762755
840,0.04141303916920832
841,0.042302228510653885
842,0.043191417852099456
843,0.04408060719354502
844,0.044969796534990586
845,0.04585898587643616
846,0.04674817521788172
847,0.04763736455932729
848,0.04852655390077285
849,0.049415743242218424
850,0.05030493258366399
851,0.051194121925109554
852,0.052083311266555125
853,0.05297250060800069
854,0.053861689949446255
855,0.05475087929089182
856,0.05564006863233739
857,0.057489123695009615
858,0.062422744779307586
859,0.06735636586360556
860,0.07228998694790353
861,0.0772236080322015
862,0.08215722911649948
863,0.08709085020079745
864,0.09202447128509542
865,0.0969580923693934
866,0.10189171345369137
867,0.10682533453798934
868,0.11175895562228731
869,0.11669257670658528
870,0.12162619779088325
871,0.1265598188751812
872,0.1314934399594792
873,0.13642706104377716
874,0.14136068212807515
875,0.1462943032123731
876,0.1512279242966711
877,0.1575674600649153
878,0.1643398385815391
879,0.171112217098163
880,0.17788459561478684
881,0.1846569741314107
882,0.19142935264803454
883,0.1982017311646584
884,0.20624776916466
885,0.21732799224488328
886,0.22840821532510655
887,0.23948843840532982
888,0.2505686614855531
889,0.2616488845657764
890,0.26923447145729973
891,0.27057254011956927
892,0.2719106087818389
893,0.2732486774441085
894,0.2745867461063782
895,0.2759248147686478
896,0.27726288343091743
897,0.278600952093187
898,0.2799390207554567
899,0.28127708941772633
900,0.28261515807999593
901,0.28395322674226553
902,0.28529129540453513
903,0.2866293640668048
904,0.2879674327290744
905,0.28497629279641085
906,0.2718150024738304
907,0.25865371215125
908,0.24549242182866954
909,0.23233113150608908
910,0.21916984118350866
911,0.2071975851733012
912,0.20252656120815962
913,0.19785553724301808
914,0.1931845132778765
915,0.18851348931273498
916,0.1838424653475934
917,0.17917144138245183
918,0.17450041741731032
919,0.16982939345216874
920,0.1651583694870272
921,0.16048734552188562
922,0.15581632155674408
923,0.15114529759160253
924,0.14647427362646095
925,0.1418032496613194
926,0.13713965067362838
927,0.13405872065301494
928,0.1310828968874964
929,0.1281070731219778
930,0.12513124935645922
931,0.12215542559094066
932,0.11917960182542209
933,0.11620377805990352
934,0.11322795429438495
935,0.11025213052886638
936,0.1072763067633478
937,0.10430048299782924
938,0.10132465923231067
939,0.0983488354667921
940,0.09601160632672895
941,0.09516710569461773
942,0.09432260506250649
943,0.09347810443039525
944,0.09263360379828403
945,0.09178910316617281
946,0.09094460253406157
947,0.09010010190195035
948,0.08925560126983911
949,0.08841110063772789
950,0.08756660000561665
951,0.08672209937350543
952,0.08587759874139421
953,0.08503309810928299
954,0.08418859747717174
955,0.08334409684506051
956,0.08249959621294929
957,0.08165509558083807
958,0.08081059494872683
959,0.07996609431661561
960,0.07912159368450439
961,0.07827709305239315
962,0.07743259242028191
963,0.07658809178817069
964,0.07582297060230214
965,0.07561891125040891
966,0.0754148518985157
967,0.07521079254662248
968,0.07500673319472925
969,0.07480267384283602
970,0.07459861449094281
971,0.07439455513904958
972,0.07419049578715638
973,0.07398643643526315
974,0.07378237708336992
975,0.0735783177314767
976,0.07337425837958347
977,0.07317019902769024
978,0.07296613967579704
979,0.07276208032390381
980,0.07255802097201058
981,0.07235396162011737
982,0.07214990226822414
983,0.07194584291633092
984,0.07174178356443771
985,0.07153772421254448
986,0.07133366486065125
987,0.07112960550875803
988,0.07092554615686482
989,0.07072148680497159
990,0.07069984167512834
991,0.07089051648519837
992,0.07108119129526838
993,0.0712718661053384
994,0.07146254091540842
995,0.07165321572547843
996,0.07184389053554846
997,0.07203456534561849
998,0.07222524015568851
999,0.07241591496575853
1000,0.07260658977582855
1001,0.07279726458589857
1002,0.07298793939596858
1003,0.0731786142060386
1004,0.07336928901610863
1005,0.07355996382617865
1006,0.07375063863624867
1007,0.0739413134463187
1008,0.07413198825638871
1009,0.07432266306645874
1010,0.07451333787652875
1011,0.07470401268659878
1012,0.07489468749666879
1013,0.07508536230673882
1014,0.07527603711680884
1015,0.07546671192687886
1016,0.07622707781491843
1017,0.07711626715636397
1018,0.0780054564978095
1019,0.07889464583925503
1020,0.07978383518070058
1021,0.0806730245221461
1022,0.08156221386359165
1023,0.08245140320503717
1024,0.08334059254648273
1025,0.08422978188792825
1026,0.08511897122937379
1027,0.08600816057081932
1028,0.08689734991226486
1029,0.0877865392537104
1030,0.08867572859515593
1031,0.08956491793660147
1032,0.09045410727804701
1033,0.09134329661949254
1034,0.09223248596093808
1035,0.09312167530238362
1036,0.09401086464382914
1037,0.09490005398527468
1038,0.0956010124622085
1039,0.09559426140735619
1040,0.09558751035250386
1041,0.09558075929765154
1042,0.09557400824279924
1043,0.09556725718794692
1044,0.09556050613309461
1045,0.09555375507824229
1046,0.09554700402338998
1047,0.09554025296853766
1048,0.09553350191368534
1049,0.09552675085883303
1050,0.09551999980398071
1051,0.0955132487491284
1052,0.09550649769427608
1053,0.09549974663942376
1054,0.09549299558457144
1055,0.09548624452971913
1056,0.09547949347486681
1057,0.0954727424200145
1058,0.09546599136516218
1059,0.09545924031030986
1060,0.09545248925545755
1061,0.09544573820060523
1062,0.09543898714575293
1063,0.09543223609090061
1064,0.0954254850360483
1065,0.09541873398119598
1066,0.09541198292634366
1067,0.09540523187149134
1068,0.09539848081663903
1069,0.09539172976178671
1070,0.09515267136826508
1071,0.09469885678458037
1072,0.09424504220089568
1073,0.09379122761721097
1074,0.09333741303352627
1075,0.09288359844984158
1076,0.09242978386615687
1077,0.09197596928247218
1078,0.09152215469878747
1079,0.09106834011510276
1080,0.09061452553141806
1081,0.09016071094773336
1082,0.08970689636404866
1083,0.08925308178036397
1084,0.08879926719667926
1085,0.08834545261299456
1086,0.08789163802930985
1087,0.08743782344562516
1088,0.08698400886194046
1089,0.08653019427825576
1090,0.08607637969457106
1091,0.08562256511088635
1092,0.08516875052720166
1093,0.084714935943517
1094,0.08426112135983235
1095,0.0838073067761477
1096,0.08335349219246306
1097,0.08289967760877841
1098,0.08244586302509375
1099,0.0819920484414091
1100,0.08153823385772446
